establishments_type,name,latitude,longitude,municipality_code,importance,name_reprocessed
guest_house,Le Clos des Laurentides (Maison d'hôte),48.3186725,-0.5982315,53147,0.04519927816956404,Le Clos des Laurentides 
guest_house,Demeure du Port (Maison d'hôte),45.7911193,-1.1240563,17219,0.04519727320848332,Demeure du Port 
guest_house,Les Grandes Mollières (Maison d'hôte),44.0532235,5.9435435,04127,0.045190185240829,Les Grandes Mollières 
guest_house,La ferme Michel (Maison d'hôte),48.805256,7.5373765,67225,0.045189341675484884,La ferme Michel 
guest_house,Le Jas Vieux (Maison d'hôte),44.0593185,5.979461,04127,0.04518899037516445,Le Jas Vieux 
guest_house,Le Mas Des Cigales (Maison d'hôte),43.7066225,7.0448693,06148,0.045172533112848495,Le Mas Des Cigales 
guest_house,Manoir de l'Espérance (Maison d'hôte),47.2776562,-2.0778742,44046,0.045160608140047576,Manoir de l'Espérance 
guest_house,Chambre d'Hôtes du Devu (Maison d'hôte),46.5796297,5.1329086,71293,0.045122557557569234,Chambre d'Hôtes du Devu 
guest_house,La Grande Ferme (Maison d'hôte),44.5761473,6.5306913,05128,0.04511193685745413,La Grande Ferme 
guest_house,Chêne (Maison d'hôte),45.374866,7.055582,73047,0.04510429990319927,Chêne 
guest_house,Les Chambres de Rochefort (Maison d'hôte),47.742228,4.700331,21526,0.045094084705652925,Les Chambres de Rochefort 
guest_house,Aroha (Maison d'hôte),43.5295815,-1.0559015,40306,0.04509127854111591,Aroha 
guest_house,La Ferme du Rastel (Maison d'hôte),44.6037491,5.1377407,26056,0.045086682562473744,La Ferme du Rastel 
guest_house,Château d'Uzer (Maison d'hôte),44.518785,4.3264455,07327,0.045081698083721325,Château d'Uzer 
guest_house,Plage de Jade (Maison d'hôte),49.9377225,1.1101324,76217,0.04507888265074203,Plage de Jade 
guest_house,Moulins du Daumail (Maison d'hôte),45.8340215,1.108714,87177,0.045076502521903074,Moulins du Daumail 
guest_house,La Bar La Bonne (Maison d'hôte),48.6558677,3.6951596,51036,0.04507455129738861,La Bar La Bonne 
guest_house,Gites Municipaux (Maison d'hôte),42.7362541,2.5700164,66039,0.04505887846809992,Gites Municipaux 
guest_house,Mas de la Plume (Maison d'hôte),43.8208247,3.8146693,34236,0.04505766297696859,Mas de la Plume 
guest_house,Golfetmer (Maison d'hôte),43.3874706,-1.6251834,64483,0.04505211325344437,Golfetmer 
guest_house,La Noisée (Maison d'hôte),45.5673042,-0.2133261,16186,0.04504475198757425,La Noisée 
guest_house,Moulin de Record (Maison d'hôte),43.654735,2.4425291,81031,0.045040596372011014,Moulin de Record 
guest_house,La Rougerie Farm Camping (Maison d'hôte),49.2295405,-1.110483,50468,0.04503139017198344,La Rougerie Farm Camping 
guest_house,Château de Viviez (Maison d'hôte),44.5547439,2.2141272,12305,0.04502289459214051,Château de Viviez 
guest_house,Gîte les Hirondelles (Maison d'hôte),46.4291345,4.6012425,71112,0.04500747673615786,Gîte les Hirondelles 
guest_house,Fantesstique (Maison d'hôte),49.1630186,4.7981407,51053,0.04500127601240952,Fantesstique 
guest_house,Auberge Val Casterino (Maison d'hôte),44.0987455,7.506088,06163,0.04499612862518021,Auberge Val Casterino 
guest_house,Bed and Breakfast (Maison d'hôte),50.726475,1.614279,62160,0.044987647038500556,Bed and Breakfast 
guest_house,Chambres d'hôtes Les terrasses de L'Enclos (Maison d'hôte),50.726475,1.614279,62160,0.044987647038500556,Chambres d'hôtes Les terrasses de L'Enclos 
guest_house,Marquise Barbot (Maison d'hôte),48.6284277,2.4583758,91228,0.044984588522153875,Marquise Barbot 
guest_house,Gîte d'étape et chambres d'hôtes Nicole Allègre (Maison d'hôte),44.9949057,3.811364,43174,0.04497962503251759,Gîte d'étape et chambres d'hôtes Nicole Allègre 
guest_house,Huberta Wiertsema & Arno Cuppen (Maison d'hôte),47.3214675,3.733077,58008,0.04497630847405619,Huberta Wiertsema & Arno Cuppen 
guest_house,Le Bourguet (Maison d'hôte),43.187322,6.0456665,83130,0.0449708693534787,Le Bourguet 
guest_house,Au Château (Maison d'hôte),44.0658698,1.0207673,82169,0.04493482205593147,Au Château 
guest_house,Domaine des Bois de la Motte (Maison d'hôte),46.7508515,4.9150795,71189,0.04492894053796924,Domaine des Bois de la Motte 
guest_house,Château du Gerfaut (Maison d'hôte),47.2802929,0.4789551,37014,0.04492741479312208,Château du Gerfaut 
guest_house,1780 (Maison d'hôte),43.6361251,5.4450895,13080,0.04491997117778624,1780 
guest_house,Escale St Joseph (Maison d'hôte),45.0653397,4.788287,07324,0.04491934831956672,Escale St Joseph 
guest_house,Gîte de la ronville (Maison d'hôte),50.7883365,1.6342995,62893,0.04491927881962825,Gîte de la ronville 
guest_house,"Dominique Bertone, Jean-Claude Février, Charlie et Mika (Maison d'hôte)",44.425738,3.1388975,12237,0.04490052261314943,"Dominique Bertone, Jean-Claude Février, Charlie et Mika "
guest_house,La Clairière (Maison d'hôte),45.6081072,1.0056104,24486,0.04489140265453064,La Clairière 
guest_house,1913 (Maison d'hôte),43.7128042,5.3213618,13084,0.04488045568173442,1913 
guest_house,Gîte Le Petit Lys (Maison d'hôte),43.5616145,5.0764415,13029,0.04488010301244909,Gîte Le Petit Lys 
guest_house,La Bourdatière (Maison d'hôte),48.5971227,-1.5032822,50042,0.0448637639423201,La Bourdatière 
guest_house,Manoir de la Prise Tarot (Maison d'hôte),48.554073,-0.4255075,61483,0.04485632756870346,Manoir de la Prise Tarot 
guest_house,Gite d´Etape Le Vernay (Maison d'hôte),45.61243,5.7069795,73236,0.04483282153456233,Gite d´Etape Le Vernay 
guest_house,Bastide de Bellegarde (Maison d'hôte),43.9753436,4.8229385,84007,0.044829288420353684,Bastide de Bellegarde 
guest_house,Chambres d'Hôtes (Maison d'hôte),45.761838,-0.711575,17336,0.04482465641673972,Chambres d'Hôtes 
guest_house,La Tour du Coq Doré (Maison d'hôte),46.8861918,6.327345,25293,0.044823239286698145,La Tour du Coq Doré 
guest_house,La Grange (Maison d'hôte),45.5542338,-0.8289889,17015,0.04481642527268838,La Grange 
guest_house,Le Chant du Cœur (Maison d'hôte),43.893252,5.2902229,84102,0.044813608980277225,Le Chant du Cœur 
guest_house,Le Garance (Maison d'hôte),48.838229,0.91398,27112,0.044811516052905155,Le Garance 
guest_house,Gillot Patrick (Maison d'hôte),47.7716415,-3.106548,56097,0.04480996538241624,Gillot Patrick 
guest_house,l'Arche de Moissac (Maison d'hôte),44.1057591,1.0880172,82112,0.044801287039792234,l'Arche de Moissac 
guest_house,Calista BERNABE (Maison d'hôte),43.683912,3.8555325,34247,0.044770728126031,Calista BERNABE 
guest_house,Château de Puy Robert (Maison d'hôte),45.0526005,1.1568425,24291,0.044766353131699854,Château de Puy Robert 
guest_house,Le Moulinet (Maison d'hôte),42.990761,1.9039972,09161,0.044758307578853886,Le Moulinet 
guest_house,Le-Scratch (Maison d'hôte),45.1579606,6.0764199,38527,0.04475761405257499,Le-Scratch 
guest_house,La Clé des Champs (Maison d'hôte),45.2878775,6.8992675,73290,0.04475305273296003,La Clé des Champs 
guest_house,Gite rural de La Ferme de Germain (Maison d'hôte),45.0821213,-0.1440407,33218,0.044748706730562,Gite rural de La Ferme de Germain 
guest_house,Avril Williams Guest House (B&B) (Maison d'hôte),50.0798896,2.6307827,80038,0.04474360180021485,Avril Williams Guest House 
guest_house,Kerinic (Maison d'hôte),47.6422915,-2.7578845,56260,0.04472632632835431,Kerinic 
guest_house,Villa Lafrabrègue (Maison d'hôte),42.6168945,2.4173125,66149,0.04472378667642005,Villa Lafrabrègue 
guest_house,Le Grand Tétras (Maison d'hôte),46.4935015,6.0663365,39470,0.044720061246113524,Le Grand Tétras 
guest_house,Moulin de la Scie (Maison d'hôte),48.0405645,6.0128895,88105,0.04470788077409624,Moulin de la Scie 
guest_house,Le Moulin de Callac (Maison d'hôte),47.8114375,-2.5762055,56172,0.044707475086466796,Le Moulin de Callac 
guest_house,La Ferme de Chadet (Maison d'hôte),45.7597848,2.6661045,63289,0.04469201103927619,La Ferme de Chadet 
guest_house,La Terrasse de Lautrec (Maison d'hôte),43.706004,2.1391228,81139,0.04469085738246413,La Terrasse de Lautrec 
guest_house,Le Clos Tilia (Maison d'hôte),47.8211915,1.7547505,45098,0.04468949681471389,Le Clos Tilia 
guest_house,Le Petit Château de Sainte-Colombe (Maison d'hôte),47.0260408,1.6454186,36023,0.04467220710279367,Le Petit Château de Sainte-Colombe 
guest_house,Auberge du Mont Saint-Romain (Maison d'hôte),46.4923799,4.7546285,71039,0.04466957451650818,Auberge du Mont Saint-Romain 
guest_house,Dorrien et Di Ricardo (Maison d'hôte),46.1780735,6.7079725,74191,0.04466846038878764,Dorrien et Di Ricardo 
guest_house,La Hulotte (Maison d'hôte),48.081185,-2.1036165,35290,0.04466250387279732,La Hulotte 
guest_house,Manoir de Bellevue (Maison d'hôte),47.6663524,-1.6692226,44051,0.04464605486913951,Manoir de Bellevue 
guest_house,Le Mas de la citadelle (Maison d'hôte),44.1972699,5.9356967,04209,0.04464388822465664,Le Mas de la citadelle 
guest_house,Le Petit Dragon Rouge (Maison d'hôte),44.8530549,1.7072973,46193,0.04464179322337244,Le Petit Dragon Rouge 
guest_house,Gite d'étape (Maison d'hôte),44.7405799,3.3503258,48063,0.04463018518461909,Gite d'étape 
guest_house,Gite Bois d'Amont (Maison d'hôte),46.548482,6.1444945,39059,0.04461252078664922,Gite Bois d'Amont 
guest_house,Château Lamothe du Prince Noir (Maison d'hôte),44.9041965,-0.3779388,33483,0.04460813705034146,Château Lamothe du Prince Noir 
guest_house,Gîte des Carriers (Maison d'hôte),45.822766,5.4199705,38247,0.04460183318418916,Gîte des Carriers 
guest_house,Le Bouquet de Séguret (Maison d'hôte),44.205803,5.0170123,84126,0.04460158796679469,Le Bouquet de Séguret 
guest_house,Chambres d'hôtes La Fermette du Lac (Maison d'hôte),50.8711405,1.980408,62038,0.04458920395545091,Chambres d'hôtes La Fermette du Lac 
guest_house,Ferme Terre bio Provence (Maison d'hôte),44.3140138,4.6772595,84064,0.04458477208878935,Ferme Terre bio Provence 
guest_house,Domaine de l'Osiselet (Maison d'hôte),44.1012277,4.9716293,84122,0.04457692307578683,Domaine de l'Osiselet 
guest_house,Le Vieux Chalet (Maison d'hôte),46.265494,6.729345,74001,0.04457553484450648,Le Vieux Chalet 
guest_house,Chambres d'hôtes Ferme la Réderie (Maison d'hôte),50.466054,1.798057,62610,0.044568555229955,Chambres d'hôtes Ferme la Réderie 
guest_house,La Ferme de Ruthières (Maison d'hôte),44.8244935,5.5737543,38103,0.04456701097753087,La Ferme de Ruthières 
guest_house,Le Clos du Haut Villiers (Maison d'hôte),47.3243071,1.2047813,41217,0.04456543287631977,Le Clos du Haut Villiers 
guest_house,Maison Brocant'elle (Maison d'hôte),47.9657602,6.0444568,70404,0.04455851721369092,Maison Brocant'elle 
guest_house,Ali & Matt Cooper (Maison d'hôte),42.4750279,2.564504,66060,0.04455280770233447,Ali & Matt Cooper 
guest_house,Relais du Mazagran (Maison d'hôte),49.1412242,6.3743277,57200,0.04454638712691374,Relais du Mazagran 
guest_house,Le Cèdre (Maison d'hôte),43.7384395,4.1830505,30004,0.044544815880944943,Le Cèdre 
guest_house,Fontcouverte (Maison d'hôte),45.125698,4.536329,07128,0.044520250500248194,Fontcouverte 
guest_house,La Ferme de Bord (Maison d'hôte),45.7389774,1.1141934,87166,0.044508510062034067,La Ferme de Bord 
guest_house,Domaine de Villefrancou (Maison d'hôte),43.1250162,2.5272872,11251,0.04450213378628125,Domaine de Villefrancou 
guest_house,Le Lit qui Danse (Maison d'hôte),44.2318594,5.1711764,26188,0.04449852645659049,Le Lit qui Danse 
guest_house,Casa chiesa della vigna (Maison d'hôte),41.9159744,8.9101,2A085,0.044491446746427035,Casa chiesa della vigna 
guest_house,Moulin de Bugy (Maison d'hôte),46.413414,4.7797705,71460,0.044488691812800095,Moulin de Bugy 
guest_house,Châteauvert (Maison d'hôte),47.0712389,2.9972855,18139,0.0444860419405336,Châteauvert 
guest_house,Gîte d'étape (Maison d'hôte),48.5898185,-0.3800105,61168,0.04448371154784414,Gîte d'étape 
guest_house,Le Moulin du Pont (Maison d'hôte),46.0598585,1.114615,87012,0.044483537887904975,Le Moulin du Pont 
guest_house,Bernard Marchand (Maison d'hôte),47.786125,-2.95738,56177,0.044468343801276566,Bernard Marchand 
guest_house,Le Château de Bénac (Maison d'hôte),42.9537291,1.5265233,09049,0.0444607951536134,Le Château de Bénac 
guest_house,La Bastide des Arts (Maison d'hôte),43.9182757,5.1002738,84124,0.04444970508642446,La Bastide des Arts 
guest_house,Clevacance (Maison d'hôte),46.7094265,5.646474,39041,0.044444483561387776,Clevacance 
guest_house,Le Pont des Aubes (Maison d'hôte),43.9170509,5.0646226,84054,0.04444313298090237,Le Pont des Aubes 
guest_house,La Bulle (Maison d'hôte),50.4010722,1.6907249,62849,0.0444291261931355,La Bulle 
guest_house,Maison Champagnat (Maison d'hôte),44.8954494,5.5766728,38186,0.04442795682335302,Maison Champagnat 
guest_house,Gite communal (Maison d'hôte),48.6355585,7.0937536,57003,0.04441542935032327,Gite communal 
guest_house,Ferme Saint-Joseph (Maison d'hôte),48.6106321,-1.5164168,50042,0.044412445934966654,Ferme Saint-Joseph 
guest_house,Les Merisiers (Maison d'hôte),45.3718865,7.044432,73047,0.04440209823267086,Les Merisiers 
guest_house,Le Mas de So (Maison d'hôte),44.111374,4.6183017,30141,0.044396182295252426,Le Mas de So 
guest_house,Château de Couanac (Maison d'hôte),44.3754,1.701266,46328,0.04439380642955226,Château de Couanac 
guest_house,Les Bons Enfants (Maison d'hôte),44.792825,6.7300369,05007,0.0443904751858055,Les Bons Enfants 
guest_house,IGESA (Maison d'hôte),45.1440865,5.5325665,38225,0.0443864330185374,IGESA 
guest_house,Maison Saint-Jean (Maison d'hôte),45.9931915,4.8226125,01021,0.04438419189342145,Maison Saint-Jean 
guest_house,Mimi et Nico (Maison d'hôte),42.7930201,0.0172694,65192,0.04438360405507612,Mimi et Nico 
guest_house,La Grange du Mas (Maison d'hôte),44.9377101,1.0833172,24172,0.04438326531785948,La Grange du Mas 
guest_house,Relais Ville Vieille (Maison d'hôte),45.8360731,5.5390741,01280,0.04438062001092179,Relais Ville Vieille 
guest_house,Gîte d'Étape l'Escapade (Maison d'hôte),44.1450352,1.1123183,82112,0.04437866383577352,Gîte d'Étape l'Escapade 
guest_house,La Grange de Sagne (Maison d'hôte),44.9500816,4.4338822,07248,0.04436105155146974,La Grange de Sagne 
guest_house,Les Mésanges (Maison d'hôte),43.7720969,5.607261,84052,0.04434489948057021,Les Mésanges 
guest_house,Château Estefani (Maison d'hôte),43.2777466,-0.3703326,64237,0.044338704053587336,Château Estefani 
guest_house,Château des Allues (Maison d'hôte),45.5687715,6.1433935,73270,0.04433767927532063,Château des Allues 
guest_house,La Louviere des Bruyeres (Maison d'hôte),43.8627821,5.0793797,84099,0.04433590588665841,La Louviere des Bruyeres 
guest_house,Château de la chambre (Maison d'hôte),46.076132,3.9141745,42233,0.04433320160470414,Château de la chambre 
guest_house,af1ne (Maison d'hôte),44.5754014,4.9768711,26334,0.044329253134213285,af1ne 
guest_house,Mas de Gratet (Maison d'hôte),43.8526732,3.8901417,34078,0.04432411086812363,Mas de Gratet 
guest_house,La Clé des Champs (Maison d'hôte),45.5258795,-0.0943005,16204,0.04432052408461737,La Clé des Champs 
guest_house,Domaine de Kervail (Maison d'hôte),47.8709175,-3.5756865,29233,0.044316681458057366,Domaine de Kervail 
guest_house,Chambres et Jardins de Pierre (Maison d'hôte),44.6565333,1.7733027,46094,0.04431413041690957,Chambres et Jardins de Pierre 
guest_house,Gîte de Rocheclose (Maison d'hôte),44.3213949,6.394616,04205,0.04430335400560264,Gîte de Rocheclose 
guest_house,Jacques & Marie-Hélène Decarsin (Maison d'hôte),49.3195883,0.4741294,27476,0.04430307963922396,Jacques & Marie-Hélène Decarsin 
guest_house,Domaine d'Arros (Maison d'hôte),43.3722841,0.214182,32283,0.04430226744547781,Domaine d'Arros 
guest_house,La Borderie (Maison d'hôte),45.6945476,-0.3286961,16102,0.04430000347426776,La Borderie 
guest_house,Gîtes des Grandes Voies (Maison d'hôte),47.910835,6.788809,88302,0.04429206970066819,Gîtes des Grandes Voies 
guest_house,Chambres d'hôtes La Ferme de Villiers (Maison d'hôte),50.4862155,1.6408605,62752,0.04428836412400611,Chambres d'hôtes La Ferme de Villiers 
guest_house,Le Cordon Blanc (Maison d'hôte),48.3641917,-1.9708818,22056,0.04428681393287306,Le Cordon Blanc 
guest_house,"Gites ""au Pré"" (Maison d'hôte)",45.8927755,6.336267,74280,0.044278929418266416,"Gites ""au Pré"" "
guest_house,B&B Lagard (Maison d'hôte),49.7752735,4.4332215,08026,0.044278597819375626,B&B Lagard 
guest_house,Barbecane (Maison d'hôte),46.314584,-0.9889805,17218,0.04425662065487939,Barbecane 
guest_house,Hôtel Abbaye (Maison d'hôte),45.2952087,4.2563054,43236,0.044250450256015796,Hôtel Abbaye 
guest_house,La poirotine (Maison d'hôte),47.1590565,3.980929,58205,0.044247513939659214,La poirotine 
guest_house,Le Grand Méan (Maison d'hôte),45.3744175,7.052273,73047,0.044246159811535284,Le Grand Méan 
guest_house,Gite les Baies Gouts (Maison d'hôte),44.153594,5.069708,84100,0.04424111391335371,Gite les Baies Gouts 
guest_house,La Semeuse (Maison d'hôte),44.0563264,7.387689,06013,0.044240647596400146,La Semeuse 
guest_house,Motorhardfrance (Maison d'hôte),44.6206029,5.0098168,26344,0.04423711518186603,Motorhardfrance 
guest_house,Au Charme du Presbytere (Maison d'hôte),47.9244395,5.6016585,52520,0.044229747433597325,Au Charme du Presbytere 
guest_house,La maison de la Combe des Cives (Maison d'hôte),46.6243765,6.1341165,25121,0.04422535412721178,La maison de la Combe des Cives 
guest_house,2248 (Maison d'hôte),43.5109387,5.4932076,13109,0.044222238703219924,2248 
guest_house,Maison la vie (Maison d'hôte),43.477679,-1.0008795,64168,0.04421369132347044,Maison la vie 
guest_house,Chambre d'hôtes des lauzes du villard (Maison d'hôte),44.1768475,6.2160685,04167,0.04421250662618874,Chambre d'hôtes des lauzes du villard 
guest_house,La Tour d'Augusta (Maison d'hôte),43.5371561,6.695352,83008,0.044208843829010705,La Tour d'Augusta 
guest_house,Gite Le Merlet (Maison d'hôte),44.3612732,3.7751458,48116,0.04420803189354554,Gite Le Merlet 
guest_house,La Maison des Volcans (Maison d'hôte),45.573859,2.9245295,63077,0.04420553059810588,La Maison des Volcans 
guest_house,Lortet (Maison d'hôte),46.533226,0.9588481,86025,0.044204520162390334,Lortet 
guest_house,Auberge Martzenberg (Maison d'hôte),48.6521919,7.6048347,67495,0.04420101695181413,Auberge Martzenberg 
guest_house,Cimaz Marcel (Maison d'hôte),45.3223565,7.000154,73040,0.04419954777988401,Cimaz Marcel 
guest_house,La Mandarine (Maison d'hôte),44.1830823,4.746625,84091,0.04419814210192573,La Mandarine 
guest_house,Maison de Fogasses (Maison d'hôte),43.9474369,4.8079916,84007,0.04419402482435719,Maison de Fogasses 
guest_house,Au Pont Romain (Maison d'hôte),43.3355572,2.5245586,11081,0.044189508568361804,Au Pont Romain 
guest_house,Gîte du Mézenc (Maison d'hôte),44.9054575,4.1574475,43091,0.04418570173511688,Gîte du Mézenc 
guest_house,Le Mas Saint-Joseph (Maison d'hôte),44.08661,5.938099,04053,0.04418435656861632,Le Mas Saint-Joseph 
guest_house,Le Chalet Viso (Maison d'hôte),44.7794304,6.7371982,05007,0.04418313822822362,Le Chalet Viso 
guest_house,La Montnoirotte (Maison d'hôte),47.341712,6.507245,25178,0.04418282969539082,La Montnoirotte 
guest_house,Les Peupliers (Maison d'hôte),45.5872075,4.8310365,38087,0.044178926823914076,Les Peupliers 
guest_house,Pension des Masques (Maison d'hôte),43.7583437,4.1485805,30019,0.04417143084349208,Pension des Masques 
guest_house,Christine Le Marinel (Maison d'hôte),43.9186248,5.2015361,84050,0.044170873372536695,Christine Le Marinel 
guest_house,Gîte d'étape paysan Les Milleres (Maison d'hôte),45.3869699,5.1616816,38161,0.04416704574903736,Gîte d'étape paysan Les Milleres 
guest_house,Hôtel Première classe (Maison d'hôte),46.3817966,2.6187217,03262,0.044167010165693285,Hôtel Première classe 
guest_house,Solliet 1 (Maison d'hôte),45.3180454,6.991064,73040,0.044164706329017506,Solliet 1 
guest_house,Le Moulin (Maison d'hôte),48.5871371,4.8667379,52182,0.044164529374767995,Le Moulin 
guest_house,Les Floralies (Maison d'hôte),43.4125484,5.9127314,83140,0.0441625674613519,Les Floralies 
guest_house,Domaine de RenneBourg (Maison d'hôte),46.004935,-0.5200049,17277,0.04415367298762978,Domaine de RenneBourg 
guest_house,Le Kéo (Maison d'hôte),48.4564084,-5.0960862,29155,0.04414293906785851,Le Kéo 
guest_house,À l'Ombre d'Azay (Maison d'hôte),47.2628993,0.4659068,37014,0.04413232816026748,À l'Ombre d'Azay 
guest_house,Gîte Volcaflore (Maison d'hôte),45.5464225,2.9019025,63401,0.04412840425235091,Gîte Volcaflore 
guest_house,La Maison de l'Étang (Maison d'hôte),48.8288975,5.5105823,55467,0.04412537205921436,La Maison de l'Étang 
guest_house,Prieuré Saint-Michel (Maison d'hôte),48.9249065,0.127494,61139,0.04412049409760191,Prieuré Saint-Michel 
guest_house,Gîte des Monts de Gy (Maison d'hôte),47.4201683,5.8464849,70104,0.04410521217497481,Gîte des Monts de Gy 
guest_house,Ferme de Keringar (Maison d'hôte),48.3459443,-4.7596857,29040,0.044103809722661175,Ferme de Keringar 
guest_house,Ferme auberge La Bastide (Maison d'hôte),43.8786651,4.9839489,84035,0.044096773094719335,Ferme auberge La Bastide 
guest_house,Jan & Nadine Costers-Dobbelaere (Maison d'hôte),45.6555437,2.7277559,63189,0.044095480464785876,Jan & Nadine Costers-Dobbelaere 
guest_house,Gîtes et Chambres d'hôtes Molliebon (Maison d'hôte),45.622013,6.820091,73285,0.04409366727581025,Gîtes et Chambres d'hôtes Molliebon 
guest_house,La Fraizière (Maison d'hôte),49.00923,6.035872,54022,0.04408834063977152,La Fraizière 
guest_house,Gîte (Maison d'hôte),46.787914,4.633418,71115,0.044087134836895935,Gîte 
guest_house,Château d'Arzay (Maison d'hôte),45.4478641,5.1685951,38479,0.044086792383937666,Château d'Arzay 
guest_house,Les Gites de Clairier (Maison d'hôte),44.1593561,5.1099957,84008,0.044076664244463465,Les Gites de Clairier 
guest_house,Le Domaine de la Réserve (Maison d'hôte),46.174351,4.2725005,71148,0.044072290828383875,Le Domaine de la Réserve 
guest_house,Gîte Le Saule Pleureur (Maison d'hôte),44.6288776,2.3400352,12076,0.04407144110076655,Gîte Le Saule Pleureur 
guest_house,Centre d'accueil de La Pouzaque (Maison d'hôte),43.485463,2.1766625,81312,0.04407131973659076,Centre d'accueil de La Pouzaque 
guest_house,Aux Sources d'Hossegor (Maison d'hôte),43.664538,-1.394263,40304,0.0440691996495521,Aux Sources d'Hossegor 
guest_house,Les Bieffes B&B (Maison d'hôte),50.0840684,2.6091551,80498,0.044063363850589815,Les Bieffes B&B 
guest_house,Maison de Plumes (Maison d'hôte),50.4815677,2.272624,62451,0.04406050953369704,Maison de Plumes 
guest_house,Le Moulin (Maison d'hôte),46.2989468,-0.5204976,79034,0.044059534781474397,Le Moulin 
guest_house,Le Clairmont (Maison d'hôte),48.546393,-0.424658,61483,0.04405820011883808,Le Clairmont 
guest_house,Mas Pomarède (Maison d'hôte),43.8704985,5.0965828,84099,0.04405702496091063,Mas Pomarède 
guest_house,Les Acacias (Maison d'hôte),50.4389125,1.9176378,62522,0.04405702250697269,Les Acacias 
guest_house,Bed and Bike (Maison d'hôte),44.0202326,5.1165981,84143,0.044056415392631956,Bed and Bike 
guest_house,Gîte Bord de la Cure (Maison d'hôte),47.578453,3.777387,89362,0.04405160419910482,Gîte Bord de la Cure 
guest_house,gîte Melchor Mage (Maison d'hôte),44.0581254,4.8333059,84037,0.04404921385240391,gîte Melchor Mage 
guest_house,La grange aux loups (Maison d'hôte),44.8663585,5.559247,38186,0.04404628386782657,La grange aux loups 
guest_house,C'est Ici (Maison d'hôte),44.0836625,1.734113,81206,0.04404491980444987,C'est Ici 
guest_house,Gîte du château de Saint-Agnan (Maison d'hôte),47.3183535,4.0953545,58226,0.04403468538169217,Gîte du château de Saint-Agnan 
guest_house,Beaulieu Jacques (Maison d'hôte),45.6594515,-0.2672181,16150,0.04403223715738844,Beaulieu Jacques 
guest_house,Relais des Vignottes (Maison d'hôte),47.7367503,3.5005772,89102,0.04402706492899091,Relais des Vignottes 
guest_house,Chambres d'Hôtes Laclède (Maison d'hôte),42.997637,-0.600268,64104,0.04402670681846657,Chambres d'Hôtes Laclède 
guest_house,Écurie du lac (Maison d'hôte),48.9540836,7.8852488,67394,0.04402661203810547,Écurie du lac 
guest_house,Carrafancq (Maison d'hôte),42.9337915,-0.63518,64336,0.04402004076082659,Carrafancq 
guest_house,Domaine de la Tuillière (Maison d'hôte),45.048786,4.7683255,07217,0.044015074273568856,Domaine de la Tuillière 
guest_house,Les Éterlouts (Maison d'hôte),45.37417,7.0549277,73047,0.04400957936374243,Les Éterlouts 
guest_house,Chambres d'hôtes Le Clos de l'Ermitage (Maison d'hôte),50.4613575,1.6788245,62752,0.04400905990669564,Chambres d'hôtes Le Clos de l'Ermitage 
guest_house,Accueil Paysan (Maison d'hôte),44.5133058,5.0922473,26114,0.04400604455210251,Accueil Paysan 
guest_house,Carmagnac (Maison d'hôte),45.4206925,0.228772,16394,0.04398748530394927,Carmagnac 
guest_house,Martine Benevent (Maison d'hôte),42.9078878,9.3515528,2B233,0.04398636677614601,Martine Benevent 
guest_house,Au pré de mon âne (Maison d'hôte),44.8798653,4.9618382,26037,0.043985824055686636,Au pré de mon âne 
guest_house,L'Île Chaumette (Maison d'hôte),46.7377704,4.9015932,71189,0.043984202479316024,L'Île Chaumette 
guest_house,gite de La Chappinière (Maison d'hôte),45.6482134,6.0159669,73098,0.04398347185791952,gite de La Chappinière 
guest_house,Uxondoa (Maison d'hôte),43.3606042,-1.5871029,64495,0.04398099587270048,Uxondoa 
guest_house,Maison Zugno (Maison d'hôte),46.81735,5.7393405,39040,0.043976729276227595,Maison Zugno 
guest_house,Chambre d'Hôtes La Masion de Laujol (Maison d'hôte),44.1526071,1.1082525,82112,0.04397611746585857,Chambre d'Hôtes La Masion de Laujol 
guest_house,Darnarianea (Maison d'hôte),43.3293352,-1.3701724,64279,0.04397349206423604,Darnarianea 
guest_house,Domaine du Mont Verrier (Maison d'hôte),46.016221,4.634142,69215,0.04396831493433818,Domaine du Mont Verrier 
guest_house,U Pianarellu (Maison d'hôte),41.6982469,8.9408106,2A189,0.0439671160650836,U Pianarellu 
guest_house,Le Domaine Du Chapitre (Maison d'hôte),43.1897649,2.3166031,11069,0.043962394102590105,Le Domaine Du Chapitre 
guest_house,La petite cours verte (Maison d'hôte),44.5456993,4.1836497,07029,0.04395963589553938,La petite cours verte 
guest_house,Gite de france (Maison d'hôte),47.9266313,3.7560595,89227,0.0439579315906904,Gite de france 
guest_house,Culture Loisirs Vacances Rhône-Alpes (Maison d'hôte),45.0419312,5.4399059,26309,0.043957179990509264,Culture Loisirs Vacances Rhône-Alpes 
guest_house,Le Marmotton (Maison d'hôte),45.3748924,7.0565607,73047,0.04395575720687632,Le Marmotton 
guest_house,Relais de Merveilles (Maison d'hôte),44.0626305,7.3905814,06013,0.04395023866758849,Relais de Merveilles 
guest_house,Chambre d'Hôtes Les Deux Tours (Maison d'hôte),44.8058173,0.9796156,24538,0.043939164489064764,Chambre d'Hôtes Les Deux Tours 
guest_house,Gîte la Renaissante (Maison d'hôte),45.0889494,5.0531111,26231,0.043937927285513975,Gîte la Renaissante 
